time_ms,missed_ticks,min_cell_mV,max_cell_mV,max_temp_dC,soc_min_x10,soc_max_x10,cell_valid,temp_valid,soc_min_valid,soc_max_valid,override,init_source,D_table,D_factor,D_final,R_table,R_factor,R_final,C_table,C_factor,C_final,mode,vlow,vhigh,thigh,tlow,inputs_valid
15070.1,0,3631,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15080.1,0,3631,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15090.1,0,3631,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15100.1,0,3631,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15110.1,0,3631,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15120.1,0,3631,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15130.1,0,3631,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15140.1,0,3631,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15150.1,0,3631,3773,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15160.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15170.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15180.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15190.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15200.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15210.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15220.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15230.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15240.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15250.1,0,3631,3766,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15260.1,0,3631,3766,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
15270.2,0,3631,3766,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
15280.1,0,3631,3766,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
15290.1,0,3631,3766,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
15300.1,0,3631,3766,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
15310.1,0,3631,3766,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
15320.1,0,3631,3766,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
15330.1,0,3631,3766,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
15340.1,0,3631,3766,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
15350.1,0,3631,3766,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
15360.1,0,3636,3774,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15370.1,0,3636,3774,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15380.1,0,3636,3774,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15390.1,0,3636,3774,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15400.1,0,3636,3774,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15410.1,0,3636,3774,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15420.1,0,3636,3774,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15430.1,0,3636,3774,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15440.1,0,3636,3774,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15450.1,0,3636,3774,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15460.1,0,3636,3774,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15470.1,0,3636,3774,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15480.1,0,3636,3774,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15490.1,0,3636,3774,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15500.1,0,3636,3774,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15510.1,0,3636,3774,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15520.1,0,3636,3774,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15530.1,0,3636,3774,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15540.1,0,3636,3774,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15550.1,0,3636,3774,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15560.1,0,3634,3765,288,469,469,1,1,1,1,0,NVM,817,1000,817,588,1000,588,554,1000,0,0,0,0,0,0,1
15570.1,0,3634,3765,288,469,469,1,1,1,1,0,NVM,817,1000,817,588,1000,588,554,1000,0,0,0,0,0,0,1
15580.1,0,3634,3765,288,469,469,1,1,1,1,0,NVM,817,1000,817,588,1000,588,554,1000,0,0,0,0,0,0,1
15590.1,0,3634,3765,288,469,469,1,1,1,1,0,NVM,817,1000,817,588,1000,588,554,1000,0,0,0,0,0,0,1
15600.1,0,3634,3765,288,469,469,1,1,1,1,0,NVM,817,1000,817,588,1000,588,554,1000,0,0,0,0,0,0,1
15610.1,0,3634,3765,288,469,469,1,1,1,1,0,NVM,817,1000,817,588,1000,588,554,1000,0,0,0,0,0,0,1
15620.1,0,3634,3765,288,469,469,1,1,1,1,0,NVM,817,1000,817,588,1000,588,554,1000,0,0,0,0,0,0,1
15630.1,0,3634,3765,288,469,469,1,1,1,1,0,NVM,817,1000,817,588,1000,588,554,1000,0,0,0,0,0,0,1
15640.1,0,3634,3765,288,469,469,1,1,1,1,0,NVM,817,1000,817,588,1000,588,554,1000,0,0,0,0,0,0,1
15650.1,0,3634,3765,288,469,469,1,1,1,1,0,NVM,817,1000,817,588,1000,588,554,1000,0,0,0,0,0,0,1
15660.1,0,3634,3765,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15670.1,0,3634,3765,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15680.1,0,3634,3765,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15690.1,0,3634,3765,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15700.1,0,3634,3765,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15710.1,0,3634,3765,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15720.3,0,3634,3765,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15730.2,0,3634,3765,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15740.3,0,3634,3765,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15750.1,0,3634,3765,278,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15760.1,0,3630,3765,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15770.1,0,3630,3765,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15780.1,0,3630,3765,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15790.1,0,3630,3765,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15800.1,0,3630,3765,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15810.1,0,3630,3765,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15820.1,0,3630,3765,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15830.1,0,3630,3765,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15840.1,0,3630,3765,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15850.1,0,3630,3765,279,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
15860.1,0,3630,3765,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15870.1,0,3630,3765,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15880.1,0,3630,3765,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15890.1,0,3630,3765,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15900.1,0,3630,3765,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15910.1,0,3630,3765,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15920.1,0,3630,3765,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15930.1,0,3630,3765,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15940.1,0,3630,3765,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15950.1,0,3630,3765,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
15960.1,0,3642,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15970.1,0,3642,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15980.1,0,3642,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
15990.1,0,3642,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
16000.1,0,3642,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
16010.1,0,3642,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
16020.1,0,3642,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
16030.1,0,3642,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
16040.1,0,3642,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
16050.1,0,3642,3769,283,469,469,1,1,1,1,0,NVM,819,1000,819,589,1000,589,555,1000,0,0,0,0,0,0,1
16060.1,0,3642,3769,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16070.1,0,3642,3769,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16080.1,0,3642,3769,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16090.1,0,3642,3769,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16100.1,0,3642,3769,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16110.1,0,3642,3769,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16120.1,0,3642,3769,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16130.1,0,3642,3769,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16140.1,0,3642,3769,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16150.1,0,3642,3769,281,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16160.1,0,3626,3758,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16170.1,0,3626,3758,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16180.1,0,3626,3758,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16190.1,0,3626,3758,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16200.1,0,3626,3758,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16210.1,0,3626,3758,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16220.1,0,3626,3758,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16230.1,0,3626,3758,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16240.1,0,3626,3758,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16250.1,0,3626,3758,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16260.1,0,3626,3758,286,469,469,1,1,1,1,0,NVM,818,1000,818,588,1000,588,554,1000,0,0,0,0,0,0,1
16270.1,0,3626,3758,286,469,469,1,1,1,1,0,NVM,818,1000,818,588,1000,588,554,1000,0,0,0,0,0,0,1
16280.1,0,3626,3758,286,469,469,1,1,1,1,0,NVM,818,1000,818,588,1000,588,554,1000,0,0,0,0,0,0,1
16290.1,0,3626,3758,286,469,469,1,1,1,1,0,NVM,818,1000,818,588,1000,588,554,1000,0,0,0,0,0,0,1
16300.1,0,3626,3758,286,469,469,1,1,1,1,0,NVM,818,1000,818,588,1000,588,554,1000,0,0,0,0,0,0,1
16310.1,0,3626,3758,286,469,469,1,1,1,1,0,NVM,818,1000,818,588,1000,588,554,1000,0,0,0,0,0,0,1
16320.1,0,3626,3758,286,469,469,1,1,1,1,0,NVM,818,1000,818,588,1000,588,554,1000,0,0,0,0,0,0,1
16330.1,0,3626,3758,286,469,469,1,1,1,1,0,NVM,818,1000,818,588,1000,588,554,1000,0,0,0,0,0,0,1
16340.1,0,3626,3758,286,469,469,1,1,1,1,0,NVM,818,1000,818,588,1000,588,554,1000,0,0,0,0,0,0,1
16350.1,0,3626,3758,286,469,469,1,1,1,1,0,NVM,818,1000,818,588,1000,588,554,1000,0,0,0,0,0,0,1
16360.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16370.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16380.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16390.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16400.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16410.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16420.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16430.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16440.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16450.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16460.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16470.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16480.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16490.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16500.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16510.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16520.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16530.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16540.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16550.1,0,3628,3747,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16560.1,0,3627,3762,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16570.1,0,3627,3762,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16580.1,0,3627,3762,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16590.1,0,3627,3762,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16600.1,0,3627,3762,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16610.1,0,3627,3762,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16620.1,0,3627,3762,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16630.1,0,3627,3762,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16640.1,0,3627,3762,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16650.1,0,3627,3762,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16660.1,0,3627,3762,277,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
16670.1,0,3627,3762,277,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
16680.1,0,3627,3762,277,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
16690.1,0,3627,3762,277,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
16700.1,0,3627,3762,277,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
16710.1,0,3627,3762,277,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
16720.1,0,3627,3762,277,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
16730.1,0,3627,3762,277,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
16740.1,0,3627,3762,277,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
16750.1,0,3627,3762,277,469,469,1,1,1,1,0,NVM,820,1000,820,591,1000,591,557,1000,0,0,0,0,0,0,1
16760.1,0,3630,3773,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
16770.1,0,3630,3773,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
16780.1,0,3630,3773,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
16790.1,0,3630,3773,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
16800.1,0,3630,3773,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
16810.1,0,3630,3773,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
16820.1,0,3630,3773,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
16830.1,0,3630,3773,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
16840.1,0,3630,3773,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
16850.1,0,3630,3773,284,469,469,1,1,1,1,0,NVM,818,1000,818,589,1000,589,555,1000,0,0,0,0,0,0,1
16860.1,0,3630,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16870.1,0,3630,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16880.1,0,3630,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16890.1,0,3630,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16900.1,0,3630,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16910.1,0,3630,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16920.1,0,3630,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16930.1,0,3630,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16940.1,0,3630,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16950.1,0,3630,3773,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16960.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16970.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16980.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
16990.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
17000.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
17010.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
17020.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
17030.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
17040.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
17050.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
17060.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
17070.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
17080.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
17090.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
17100.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
17110.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
17120.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
17130.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
17140.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
17150.1,0,3636,3752,282,469,469,1,1,1,1,0,NVM,819,1000,819,590,1000,590,556,1000,0,0,0,0,0,0,1
